carrier,product,state,age,sex,smoker,face_amount,health_class,monthly_premium,rank_in_quote,is_best,is_mvi_appointed,integrity_carrier,integrity_product,harvest_batch_id,source_date
amam,golden_solution_rop,NE,85,female,0,10000,standard_nt,245.19,22,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,85,female,0,10000,standard_nt,247.91,23,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
transamerica,express_select,NE,85,female,0,10000,standard_nt,248.3,24,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,85,female,0,10000,standard_nt,258.63,25,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,85,female,0,10000,standard_nt,262.51,26,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,85,female,0,10000,standard_nt,265.05,27,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
foresters,planright_standard,NE,85,female,0,10000,standard_nt,268.62,28,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,85,female,0,10000,standard_nt,331.39,29,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
americo,eagle_select_1,NE,85,female,0,15000,standard_nt,201.93,1,1,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
moo,living_promise_level,NE,85,female,0,15000,standard_nt,202.25,2,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
aetna,preferred,NE,85,female,0,15000,standard_nt,203.26,3,0,1,Aetna,Preferred,2026-08-15,2026-08-15
cigna,primary_plan,NE,85,female,0,15000,standard_nt,218.85,4,0,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,85,female,0,15000,standard_nt,235.81,5,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,85,female,0,15000,standard_nt,244.35,6,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,85,female,0,15000,standard_nt,247.71,7,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,85,female,0,15000,standard_nt,250.09,8,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,85,female,0,15000,standard_nt,257.13,9,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,85,female,0,15000,standard_nt,257.18,10,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
transamerica,express_premier,NE,85,female,0,15000,standard_nt,257.59,11,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,85,female,0,15000,standard_nt,267.51,12,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
foresters,planright_preferred,NE,85,female,0,15000,standard_nt,272.25,13,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,85,female,0,15000,standard_nt,301.21,14,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,85,female,0,15000,standard_nt,314.73,15,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,85,female,0,15000,standard_nt,316.96,16,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
aetna,standard,NE,85,female,0,15000,standard_nt,328.21,17,0,1,Aetna,Standard,2026-08-15,2026-08-15
gtl,heritage_plan,NE,85,female,0,15000,standard_nt,329.49,18,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,85,female,0,15000,standard_nt,330.65,19,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
americo,eagle_select_2,NE,85,female,0,15000,standard_nt,334.76,20,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,85,female,0,15000,standard_nt,366.47,21,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,85,female,0,15000,standard_nt,368.35,22,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
transamerica,express_select,NE,85,female,0,15000,standard_nt,370.64,23,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,85,female,0,15000,standard_nt,385.78,24,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,85,female,0,15000,standard_nt,392.45,25,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,85,female,0,15000,standard_nt,397.04,26,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
foresters,planright_standard,NE,85,female,0,15000,standard_nt,401.35,27,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
americo,eagle_select_1,NE,85,female,0,25000,standard_nt,334.02,1,1,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
moo,living_promise_level,NE,85,female,0,25000,standard_nt,334.95,2,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
aetna,preferred,NE,85,female,0,25000,standard_nt,336.44,3,0,1,Aetna,Preferred,2026-08-15,2026-08-15
cigna,primary_plan,NE,85,female,0,25000,standard_nt,364.74,4,0,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,85,female,0,25000,standard_nt,390.61,5,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,85,female,0,25000,standard_nt,404.35,6,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,85,female,0,25000,standard_nt,411.09,7,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
transamerica,express_premier,NE,85,female,0,25000,standard_nt,426.9,8,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,85,female,0,25000,standard_nt,427.9,9,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,85,female,0,25000,standard_nt,445.86,10,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,85,female,0,25000,standard_nt,499.62,11,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
aetna,standard,NE,85,female,0,25000,standard_nt,544.69,12,0,1,Aetna,Standard,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,85,female,0,25000,standard_nt,549.32,13,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
americo,eagle_select_2,NE,85,female,0,25000,standard_nt,555.39,14,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
transamerica,express_select,NE,85,female,0,25000,standard_nt,615.33,15,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,85,female,0,25000,standard_nt,652.32,16,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
americo,eagle_select_1,NE,85,female,0,50000,standard_nt,664.24,1,1,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
moo,living_promise_level,NE,85,female,0,50000,standard_nt,666.7,2,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
americo,eagle_select_2,NE,85,female,0,50000,standard_nt,1106.99,3,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,45,male,0,5000,standard_nt,13.38,1,1,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
logo,superior_choice,NE,45,male,0,5000,standard_nt,14.03,2,0,0,logo,Superior Choice,2026-08-15,2026-08-15
logo,preferred,NE,45,male,0,5000,standard_nt,14.33,3,0,0,logo,Preferred,2026-08-15,2026-08-15
moo,living_promise_level,NE,45,male,0,5000,standard_nt,15.15,4,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
americo,eagle_select_1,NE,45,male,0,5000,standard_nt,15.45,5,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,45,male,0,5000,standard_nt,15.62,6,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
logo,standard,NE,45,male,0,5000,standard_nt,16.12,7,0,0,logo,Standard,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,45,male,0,5000,standard_nt,16.66,8,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
aetna,preferred,NE,45,male,0,5000,standard_nt,16.71,9,0,1,Aetna,Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,45,male,0,5000,standard_nt,17.93,10,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
moo,living_promise_graded,NE,45,male,0,5000,standard_nt,18.69,11,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
aetna,standard,NE,45,male,0,5000,standard_nt,18.94,12,0,1,Aetna,Standard,2026-08-15,2026-08-15
lbl,simpl_standard,NE,45,male,0,5000,standard_nt,19.08,13,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,45,male,0,5000,standard_nt,19.53,14,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
americo,eagle_select_2,NE,45,male,0,5000,standard_nt,20.26,15,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
aflac,standard,NE,45,male,0,5000,standard_nt,21.88,16,0,0,Aflac,Standard,2026-08-15,2026-08-15
americo,eagle_select_3,NE,45,male,0,5000,standard_nt,21.92,17,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,45,male,0,5000,standard_nt,22.49,18,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
lbl,mwl,NE,45,male,0,5000,standard_nt,23.3,19,0,0,lbl,MWL,2026-08-15,2026-08-15
logo,graded,NE,45,male,0,5000,standard_nt,24.49,20,0,0,logo,Graded,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,45,male,0,5000,standard_nt,26.83,21,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
logo,express_issue_graded,NE,45,male,0,5000,standard_nt,28.43,22,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
gtl,heritage_plan,NE,45,male,0,5000,standard_nt,29.5,23,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
transamerica,express_graded,NE,45,male,0,5000,standard_nt,32.85,24,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
transamerica,easy_solution,NE,45,male,0,5000,standard_nt,34.63,25,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,45,male,0,5000,standard_nt,35.1,26,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
transamerica,express_select,NE,45,male,0,5000,standard_nt,40.61,27,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
logo,guaranteed_issue,NE,45,male,0,5000,standard_nt,44.41,28,0,0,logo,Guaranteed Issue,2026-08-15,2026-08-15
cigna,primary_plan,NE,50,female,0,5000,standard_nt,11.23,1,1,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,50,female,0,5000,standard_nt,13.44,2,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
moo,living_promise_level,NE,50,female,0,5000,standard_nt,13.75,3,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,50,female,0,5000,standard_nt,13.91,4,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
foresters,planright_preferred,NE,50,female,0,5000,standard_nt,14.6,5,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,50,female,0,5000,standard_nt,14.65,6,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,50,female,0,5000,standard_nt,14.77,7,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
americo,eagle_select_1,NE,50,female,0,5000,standard_nt,14.78,8,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
corebridge,simplinow_level,NE,50,female,0,5000,standard_nt,14.81,9,0,1,Corebridge Financial,SimpliNow Level,2026-08-15,2026-08-15
logo,preferred,NE,50,female,0,5000,standard_nt,15.11,10,0,0,logo,Preferred,2026-08-15,2026-08-15
aetna,preferred,NE,50,female,0,5000,standard_nt,15.4,11,0,1,Aetna,Preferred,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,50,female,0,5000,standard_nt,15.47,12,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,50,female,0,5000,standard_nt,15.63,13,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
moo,living_promise_graded,NE,50,female,0,5000,standard_nt,15.64,14,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
logo,superior_choice,NE,50,female,0,5000,standard_nt,15.71,15,0,0,logo,Superior Choice,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,50,female,0,5000,standard_nt,15.87,16,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
logo,standard,NE,50,female,0,5000,standard_nt,16.24,17,0,0,logo,Standard,2026-08-15,2026-08-15
corebridge,simplinow_graded,NE,50,female,0,5000,standard_nt,16.51,18,0,1,Corebridge Financial,SimpliNow Graded,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,50,female,0,5000,standard_nt,16.54,19,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,50,female,0,5000,standard_nt,17.12,20,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
gerber,gerber_guaranteed_life,NE,50,female,0,5000,standard_nt,17.7,21,0,0,gerber,Gerber Guaranteed Life,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,50,female,0,5000,standard_nt,18.06,22,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
lbl,simpl_standard,NE,50,female,0,5000,standard_nt,18.66,23,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,50,female,0,5000,standard_nt,19.25,24,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,50,female,0,5000,standard_nt,19.29,25,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,50,female,0,5000,standard_nt,19.39,26,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
americo,eagle_select_2,NE,50,female,0,5000,standard_nt,19.71,27,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
logo,graded,NE,50,female,0,5000,standard_nt,19.94,28,0,0,logo,Graded,2026-08-15,2026-08-15
aflac,standard,NE,50,female,0,5000,standard_nt,20.08,29,0,0,Aflac,Standard,2026-08-15,2026-08-15
foresters,planright_standard,NE,50,female,0,5000,standard_nt,20.11,30,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
foresters,planright_rop,NE,50,female,0,5000,standard_nt,20.16,31,0,0,foresters,PlanRight ROP,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,50,female,0,5000,standard_nt,20.18,32,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
aetna,standard,NE,50,female,0,5000,standard_nt,20.26,33,0,1,Aetna,Standard,2026-08-15,2026-08-15
lbl,mwl,NE,50,female,0,5000,standard_nt,20.93,34,0,0,lbl,MWL,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,50,female,0,5000,standard_nt,20.96,35,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,50,female,0,5000,standard_nt,21.22,36,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
americo,eagle_select_3,NE,50,female,0,5000,standard_nt,21.37,37,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
gtl,heritage_plan,NE,50,female,0,5000,standard_nt,21.58,38,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
corebridge,giwl_up_to_19_999,NE,50,female,0,5000,standard_nt,21.94,39,0,1,Corebridge Financial,GIWL up to $19;999,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,50,female,0,5000,standard_nt,22.35,40,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,50,female,0,5000,standard_nt,24.79,41,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,50,female,0,5000,standard_nt,26.25,42,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,50,female,0,5000,standard_nt,28.6,43,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
logo,express_issue_graded,NE,50,female,0,5000,standard_nt,30.15,44,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
transamerica,express_select,NE,50,female,0,5000,standard_nt,32.57,45,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
transamerica,easy_solution,NE,50,female,0,5000,standard_nt,33.18,46,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
royal,ensured_legacy_guaranteed_issue,NE,50,female,0,5000,standard_nt,35.41,47,0,0,royal,Ensured Legacy - Guaranteed Issue,2026-08-15,2026-08-15
transamerica,express_graded,NE,50,female,0,5000,standard_nt,35.67,48,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
logo,guaranteed_issue,NE,50,female,0,5000,standard_nt,44.97,49,0,0,logo,Guaranteed Issue,2026-08-15,2026-08-15
cigna,primary_plan,NE,50,male,0,5000,standard_nt,15.6,1,1,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,50,male,0,5000,standard_nt,16.16,2,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
moo,living_promise_level,NE,50,male,0,5000,standard_nt,16.94,3,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
logo,superior_choice,NE,50,male,0,5000,standard_nt,16.95,4,0,0,logo,Superior Choice,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,50,male,0,5000,standard_nt,17.06,5,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,50,male,0,5000,standard_nt,17.14,6,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
americo,eagle_select_1,NE,50,male,0,5000,standard_nt,17.23,7,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
foresters,planright_preferred,NE,50,male,0,5000,standard_nt,17.57,8,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,50,male,0,5000,standard_nt,17.64,9,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
logo,preferred,NE,50,male,0,5000,standard_nt,17.79,10,0,0,logo,Preferred,2026-08-15,2026-08-15
corebridge,simplinow_level,NE,50,male,0,5000,standard_nt,18.31,11,0,1,Corebridge Financial,SimpliNow Level,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,50,male,0,5000,standard_nt,18.91,12,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
aetna,preferred,NE,50,male,0,5000,standard_nt,18.94,13,0,1,Aetna,Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,50,male,0,5000,standard_nt,19.11,14,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
logo,standard,NE,50,male,0,5000,standard_nt,19.52,15,0,0,logo,Standard,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,50,male,0,5000,standard_nt,20.28,16,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
moo,living_promise_graded,NE,50,male,0,5000,standard_nt,20.58,17,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,50,male,0,5000,standard_nt,21.82,18,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,50,male,0,5000,standard_nt,21.84,19,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
aetna,standard,NE,50,male,0,5000,standard_nt,22.01,20,0,1,Aetna,Standard,2026-08-15,2026-08-15
americo,eagle_select_2,NE,50,male,0,5000,standard_nt,22.05,21,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,50,male,0,5000,standard_nt,22.11,22,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
lbl,simpl_standard,NE,50,male,0,5000,standard_nt,22.12,23,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
gerber,gerber_guaranteed_life,NE,50,male,0,5000,standard_nt,22.51,24,0,0,gerber,Gerber Guaranteed Life,2026-08-15,2026-08-15
corebridge,simplinow_graded,NE,50,male,0,5000,standard_nt,22.56,25,0,1,Corebridge Financial,SimpliNow Graded,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,50,male,0,5000,standard_nt,23.05,26,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,50,male,0,5000,standard_nt,23.43,27,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
